epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,5010.75,1.4162,1.3214,1.66944,0.84261,0.48547,0.54703,0.37772,1.32506,1.16262,1.43235,0.000141173,0.000141173,0.000141173
139,5046.47,1.3481,1.32464,1.59305,0.81929,0.49402,0.54266,0.3756,1.33144,1.1568,1.44889,0.000127757,0.000127757,0.000127757
140,5082.79,1.4757,1.3667,1.78417,0.84992,0.4906,0.54354,0.37676,1.32826,1.15547,1.45389,0.000115392,0.000115392,0.000115392
141,5117.49,1.41614,1.35302,1.68784,0.79172,0.50034,0.53625,0.36559,1.38806,1.20543,1.48164,0.000104085,0.000104085,0.000104085
142,5152.64,1.39983,1.41718,1.65467,0.79039,0.4906,0.53009,0.36286,1.38957,1.20538,1.46642,9.38391e-05,9.38391e-05,9.38391e-05
143,5187.58,1.47583,1.51276,1.6477,0.80092,0.49231,0.53036,0.36184,1.38835,1.19592,1.45853,8.46598e-05,8.46598e-05,8.46598e-05
144,5222.09,1.33681,1.31644,1.60339,0.79382,0.48889,0.53212,0.36844,1.3695,1.18589,1.43343,7.6551e-05,7.6551e-05,7.6551e-05
145,5257.23,1.42999,1.33141,1.65722,0.82256,0.47546,0.53354,0.36778,1.36536,1.17821,1.43084,6.95161e-05,6.95161e-05,6.95161e-05
146,5291.69,1.36605,1.28128,1.6065,0.82622,0.47692,0.53275,0.36842,1.35612,1.17022,1.42477,6.35583e-05,6.35583e-05,6.35583e-05
147,5326.73,1.31513,1.24602,1.5828,0.83608,0.47863,0.53654,0.37029,1.36207,1.1681,1.4224,5.86802e-05,5.86802e-05,5.86802e-05
148,5361.69,1.31059,1.33406,1.59892,0.77839,0.49235,0.53525,0.36832,1.35417,1.16422,1.42033,5.48838e-05,5.48838e-05,5.48838e-05
149,5396.6,1.40517,1.39056,1.61429,0.76331,0.50165,0.5381,0.36943,1.35535,1.16535,1.42324,5.2171e-05,5.2171e-05,5.2171e-05
150,5431.68,1.46083,1.37561,1.7302,0.77264,0.49915,0.53742,0.37002,1.36406,1.17828,1.43281,5.05428e-05,5.05428e-05,5.05428e-05
